,Width,Length,Height,Orientation,Window_Ratio,Skylight_Ratio,Area,Court_Length,Court_Width,Form_Factor,Surface_Volume_Ratio,Cooling_Load,Heating_Load,Total_Load,Image,ThreeD,Shape
226,40,30,8,45,0.3,0.2,2400,8.0,18.0,1.46666667,0.36666667,47.0511635,1.09175084,48.14291434,WIDTH50_LENGTH30_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH50_LENGTH30_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
227,30,40,8,45,0.3,0.2,2400,18.0,8.0,1.46666667,0.36666667,47.05581279,1.08687658,48.14268937,WIDTH60_LENGTH30_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH60_LENGTH30_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
228,40,30,8,90,0.3,0.2,2400,8.0,18.0,1.46666667,0.36666667,47.17521793,1.03829161,48.21350954,WIDTH30_LENGTH40_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH30_LENGTH40_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
229,30,40,8,90,0.3,0.2,2400,18.0,8.0,1.46666667,0.36666667,47.20935954,0.99585883,48.20521837,WIDTH40_LENGTH40_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH40_LENGTH40_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
230,40,30,8,135,0.3,0.2,2400,8.0,18.0,1.46666667,0.36666667,47.05418135,1.08875643,48.14293778,WIDTH50_LENGTH40_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH50_LENGTH40_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
231,30,40,8,135,0.3,0.2,2400,18.0,8.0,1.46666667,0.36666667,47.05523427,1.09220307,48.14743733,WIDTH60_LENGTH40_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH60_LENGTH40_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
232,40,30,8,180,0.3,0.2,2400,8.0,18.0,1.46666667,0.36666667,47.20932171,0.99589151,48.20521322,WIDTH30_LENGTH50_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH30_LENGTH50_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
233,30,40,8,180,0.3,0.2,2400,18.0,8.0,1.46666667,0.36666667,47.17438411,1.03912791,48.21351202,WIDTH40_LENGTH50_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH40_LENGTH50_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
234,40,30,8,225,0.3,0.2,2400,8.0,18.0,1.46666667,0.36666667,47.06279983,1.08851926,48.15131909,WIDTH50_LENGTH50_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH50_LENGTH50_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
235,30,40,8,225,0.3,0.2,2400,18.0,8.0,1.46666667,0.36666667,47.05528626,1.08738413,48.14267039,WIDTH60_LENGTH50_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH60_LENGTH50_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
236,40,30,8,270,0.3,0.2,2400,8.0,18.0,1.46666667,0.36666667,47.17521793,1.03829161,48.21350954,WIDTH30_LENGTH60_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH30_LENGTH60_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
237,30,40,8,270,0.3,0.2,2400,18.0,8.0,1.46666667,0.36666667,47.20935954,0.99585883,48.20521837,WIDTH40_LENGTH60_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH40_LENGTH60_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
238,40,30,8,315,0.3,0.2,2400,8.0,18.0,1.46666667,0.36666667,47.05418135,1.08875643,48.14293778,WIDTH50_LENGTH60_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH50_LENGTH60_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
239,30,40,8,315,0.3,0.2,2400,18.0,8.0,1.46666667,0.36666667,47.05566798,1.09185775,48.14752573,WIDTH60_LENGTH60_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH60_LENGTH60_HIGHT16_ORIENTATION180_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
240,40,30,8,0,0.4,0.2,2400,8.0,18.0,1.46666667,0.36666667,47.82586463,0.83518108,48.66104571,WIDTH30_LENGTH30_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH30_LENGTH30_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
241,30,40,8,0,0.4,0.2,2400,18.0,8.0,1.46666667,0.36666667,47.76447756,0.87836895,48.64284651,WIDTH40_LENGTH30_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH40_LENGTH30_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
242,40,30,8,45,0.4,0.2,2400,8.0,18.0,1.46666667,0.36666667,47.65071783,0.93353992,48.58425775,WIDTH50_LENGTH30_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH50_LENGTH30_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
243,30,40,8,45,0.4,0.2,2400,18.0,8.0,1.46666667,0.36666667,47.66431978,0.92669198,48.59101176,WIDTH60_LENGTH30_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH60_LENGTH30_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
244,40,30,8,90,0.4,0.2,2400,8.0,18.0,1.46666667,0.36666667,47.76517499,0.87761053,48.64278552,WIDTH30_LENGTH40_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH30_LENGTH40_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
245,30,40,8,90,0.4,0.2,2400,18.0,8.0,1.46666667,0.36666667,47.82565258,0.83515702,48.6608096,WIDTH40_LENGTH40_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH40_LENGTH40_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
246,40,30,8,135,0.4,0.2,2400,8.0,18.0,1.46666667,0.36666667,47.66250789,0.92846646,48.59097434,WIDTH50_LENGTH40_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH50_LENGTH40_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
247,30,40,8,135,0.4,0.2,2400,18.0,8.0,1.46666667,0.36666667,47.65367803,0.93354974,48.58722777,WIDTH60_LENGTH40_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH60_LENGTH40_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
248,40,30,8,180,0.4,0.2,2400,8.0,18.0,1.46666667,0.36666667,47.82586463,0.83518108,48.66104571,WIDTH30_LENGTH50_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH30_LENGTH50_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
249,30,40,8,180,0.4,0.2,2400,18.0,8.0,1.46666667,0.36666667,47.76447756,0.87836895,48.64284651,WIDTH40_LENGTH50_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH40_LENGTH50_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
250,40,30,8,225,0.4,0.2,2400,8.0,18.0,1.46666667,0.36666667,47.65947926,0.93064061,48.59011988,WIDTH50_LENGTH50_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH50_LENGTH50_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
251,30,40,8,225,0.4,0.2,2400,18.0,8.0,1.46666667,0.36666667,47.663464,0.9272404,48.5907044,WIDTH60_LENGTH50_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH60_LENGTH50_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
252,40,30,8,270,0.4,0.2,2400,8.0,18.0,1.46666667,0.36666667,47.76517499,0.87761053,48.64278552,WIDTH30_LENGTH60_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH30_LENGTH60_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
253,30,40,8,270,0.4,0.2,2400,18.0,8.0,1.46666667,0.36666667,47.82565258,0.83515702,48.6608096,WIDTH40_LENGTH60_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH40_LENGTH60_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
254,40,30,8,315,0.4,0.2,2400,8.0,18.0,1.46666667,0.36666667,47.66250789,0.92846646,48.59097434,WIDTH50_LENGTH60_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH50_LENGTH60_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
255,30,40,8,315,0.4,0.2,2400,18.0,8.0,1.46666667,0.36666667,47.653933,0.93319769,48.58713069,WIDTH60_LENGTH60_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH60_LENGTH60_HIGHT8_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
256,40,30,8,0,0.1,0.3,2400,8.0,18.0,1.46666667,0.36666667,45.51334143,1.40342362,46.91676505,WIDTH30_LENGTH30_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH30_LENGTH30_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
257,30,40,8,0,0.1,0.3,2400,18.0,8.0,1.46666667,0.36666667,45.51045991,1.43064553,46.94110544,WIDTH40_LENGTH30_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH40_LENGTH30_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
258,40,30,8,45,0.1,0.3,2400,8.0,18.0,1.46666667,0.36666667,45.40449688,1.47526406,46.87976094,WIDTH50_LENGTH30_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH50_LENGTH30_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
259,30,40,8,45,0.1,0.3,2400,18.0,8.0,1.46666667,0.36666667,45.39960074,1.47052954,46.87013028,WIDTH60_LENGTH30_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH60_LENGTH30_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
260,40,30,8,90,0.1,0.3,2400,8.0,18.0,1.46666667,0.36666667,45.51078158,1.42993188,46.94071346,WIDTH30_LENGTH40_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH30_LENGTH40_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
261,30,40,8,90,0.1,0.3,2400,18.0,8.0,1.46666667,0.36666667,45.5135866,1.40339404,46.91698064,WIDTH40_LENGTH40_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH40_LENGTH40_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
262,40,30,8,135,0.1,0.3,2400,8.0,18.0,1.46666667,0.36666667,45.38540969,1.47634905,46.86175874,WIDTH50_LENGTH40_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH50_LENGTH40_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
263,30,40,8,135,0.1,0.3,2400,18.0,8.0,1.46666667,0.36666667,45.38416954,1.48102308,46.86519262,WIDTH60_LENGTH40_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH60_LENGTH40_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
264,40,30,8,180,0.1,0.3,2400,8.0,18.0,1.46666667,0.36666667,45.51334143,1.40342362,46.91676505,WIDTH30_LENGTH50_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH30_LENGTH50_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
265,30,40,8,180,0.1,0.3,2400,18.0,8.0,1.46666667,0.36666667,45.51045991,1.43064553,46.94110544,WIDTH40_LENGTH50_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH40_LENGTH50_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
266,40,30,8,225,0.1,0.3,2400,8.0,18.0,1.46666667,0.36666667,45.40487219,1.47523828,46.88011047,WIDTH50_LENGTH50_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH50_LENGTH50_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
267,30,40,8,225,0.1,0.3,2400,18.0,8.0,1.46666667,0.36666667,45.38977679,1.47364743,46.86342421,WIDTH60_LENGTH50_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH60_LENGTH50_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
268,40,30,8,270,0.1,0.3,2400,8.0,18.0,1.46666667,0.36666667,45.51078158,1.42993188,46.94071346,WIDTH30_LENGTH60_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH30_LENGTH60_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
269,30,40,8,270,0.1,0.3,2400,18.0,8.0,1.46666667,0.36666667,45.5135866,1.40339404,46.91698064,WIDTH40_LENGTH60_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH40_LENGTH60_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
270,40,30,8,315,0.1,0.3,2400,8.0,18.0,1.46666667,0.36666667,45.39902833,1.47015461,46.86918294,WIDTH50_LENGTH60_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH50_LENGTH60_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
271,30,40,8,315,0.1,0.3,2400,18.0,8.0,1.46666667,0.36666667,45.38354839,1.48176637,46.86531475,WIDTH60_LENGTH60_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH60_LENGTH60_HIGHT12_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
272,40,30,8,0,0.2,0.3,2400,8.0,18.0,1.46666667,0.36666667,46.56204205,1.15389089,47.71593294,WIDTH30_LENGTH30_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH30_LENGTH30_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
273,30,40,8,0,0.2,0.3,2400,18.0,8.0,1.46666667,0.36666667,46.54149147,1.1907972,47.73228867,WIDTH40_LENGTH30_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH40_LENGTH30_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
274,40,30,8,45,0.2,0.3,2400,8.0,18.0,1.46666667,0.36666667,46.43309641,1.23982972,47.67292614,WIDTH50_LENGTH30_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH50_LENGTH30_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
275,30,40,8,45,0.2,0.3,2400,18.0,8.0,1.46666667,0.36666667,46.42797791,1.23569145,47.66366936,WIDTH60_LENGTH30_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH60_LENGTH30_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
276,40,30,8,90,0.2,0.3,2400,8.0,18.0,1.46666667,0.36666667,46.5418692,1.19001569,47.7318849,WIDTH30_LENGTH40_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH30_LENGTH40_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
277,30,40,8,90,0.2,0.3,2400,18.0,8.0,1.46666667,0.36666667,46.5621389,1.15383485,47.71597375,WIDTH40_LENGTH40_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH40_LENGTH40_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
278,40,30,8,135,0.2,0.3,2400,8.0,18.0,1.46666667,0.36666667,46.41800394,1.24117673,47.65918067,WIDTH50_LENGTH40_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH50_LENGTH40_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
279,30,40,8,135,0.2,0.3,2400,18.0,8.0,1.46666667,0.36666667,46.41854803,1.24526571,47.66381374,WIDTH60_LENGTH40_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH60_LENGTH40_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
280,40,30,8,180,0.2,0.3,2400,8.0,18.0,1.46666667,0.36666667,46.56204205,1.15389089,47.71593294,WIDTH30_LENGTH50_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH30_LENGTH50_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
281,30,40,8,180,0.2,0.3,2400,18.0,8.0,1.46666667,0.36666667,46.54149147,1.1907972,47.73228867,WIDTH40_LENGTH50_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH40_LENGTH50_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
282,40,30,8,225,0.2,0.3,2400,8.0,18.0,1.46666667,0.36666667,46.43337139,1.23980843,47.67317982,WIDTH50_LENGTH50_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH50_LENGTH50_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
283,30,40,8,225,0.2,0.3,2400,18.0,8.0,1.46666667,0.36666667,46.42139499,1.23855617,47.65995116,WIDTH60_LENGTH50_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH60_LENGTH50_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
284,40,30,8,270,0.2,0.3,2400,8.0,18.0,1.46666667,0.36666667,46.5418692,1.19001569,47.7318849,WIDTH30_LENGTH60_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH30_LENGTH60_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
285,30,40,8,270,0.2,0.3,2400,18.0,8.0,1.46666667,0.36666667,46.5621389,1.15383485,47.71597375,WIDTH40_LENGTH60_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH40_LENGTH60_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
286,40,30,8,315,0.2,0.3,2400,8.0,18.0,1.46666667,0.36666667,46.42739933,1.23526558,47.66266491,WIDTH50_LENGTH60_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH50_LENGTH60_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
287,30,40,8,315,0.2,0.3,2400,18.0,8.0,1.46666667,0.36666667,46.4177705,1.24600238,47.66377289,WIDTH60_LENGTH60_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH60_LENGTH60_HIGHT16_ORIENTATION225_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
288,40,30,8,0,0.3,0.3,2400,8.0,18.0,1.46666667,0.36666667,47.34666719,0.95254185,48.29920904,WIDTH30_LENGTH30_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH30_LENGTH30_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
289,30,40,8,0,0.3,0.3,2400,18.0,8.0,1.46666667,0.36666667,47.30749449,0.99589706,48.30339155,WIDTH40_LENGTH30_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH40_LENGTH30_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
290,40,30,8,45,0.3,0.3,2400,8.0,18.0,1.46666667,0.36666667,47.20116171,1.04495506,48.24611677,WIDTH50_LENGTH30_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH50_LENGTH30_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
291,30,40,8,45,0.3,0.3,2400,18.0,8.0,1.46666667,0.36666667,47.1968032,1.04229398,48.23909717,WIDTH60_LENGTH30_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH60_LENGTH30_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
292,40,30,8,90,0.3,0.3,2400,8.0,18.0,1.46666667,0.36666667,47.30808272,0.99515984,48.30324256,WIDTH30_LENGTH40_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH30_LENGTH40_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
293,30,40,8,90,0.3,0.3,2400,18.0,8.0,1.46666667,0.36666667,47.34677159,0.95250016,48.29927176,WIDTH40_LENGTH40_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH40_LENGTH40_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
294,40,30,8,135,0.3,0.3,2400,8.0,18.0,1.46666667,0.36666667,47.18843125,1.04719288,48.23562413,WIDTH50_LENGTH40_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH50_LENGTH40_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
295,30,40,8,135,0.3,0.3,2400,18.0,8.0,1.46666667,0.36666667,47.18791283,1.0526901,48.24060293,WIDTH60_LENGTH40_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH60_LENGTH40_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
296,40,30,8,180,0.3,0.3,2400,8.0,18.0,1.46666667,0.36666667,47.34666719,0.95254185,48.29920904,WIDTH30_LENGTH50_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH30_LENGTH50_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
297,30,40,8,180,0.3,0.3,2400,18.0,8.0,1.46666667,0.36666667,47.30749449,0.99589706,48.30339155,WIDTH40_LENGTH50_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH40_LENGTH50_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
298,40,30,8,225,0.3,0.3,2400,8.0,18.0,1.46666667,0.36666667,47.20141836,1.04494613,48.24636449,WIDTH50_LENGTH50_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH50_LENGTH50_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
299,30,40,8,225,0.3,0.3,2400,18.0,8.0,1.46666667,0.36666667,47.19144792,1.04479983,48.23624775,WIDTH60_LENGTH50_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%_3Dview.png,WIDTH60_LENGTH50_HIGHT8_ORIENTATION270_WINDOWSRATIO10%_SKYLIGHTRATIO10%.json,Box
